reward
-0.5
-0.2118465776671404
-0.1667162493543291
-0.2201208578054275
0.7719586081170225
-0.2469694241078221
0.5130077534793469
-0.5081272531260472
-0.512373989059338
-0.516622831086958
-0.5208275122176047
-4.508333333333334
0.4875
0.4833333333333333
-0.5375
-0.5416666666666666
-0.6396927772388545
0.4666666666666666
-5.554166666666666
-0.5583333333333333
-0.5625
-0.5666666666666667
-0.5708333333333333
-0.575
-0.5791666666666666
-0.5833333333333334
-0.5875
-0.5916666666666667
-0.5958333333333333
-5.6
-0.6041666666666666
-0.6083333333333334
-0.6125
-0.6166666666666667
-0.6208333333333333
-1.125
-0.8439577488368645
0.2123277481955619
-0.782951065656847
-0.761654307689857
-5.738840882310542
0.4499999999999999
-0.6541666666666667
-0.6583333333333333
0.3541666666666667
-0.6666666666666666
-0.7312842502522361
-0.8164444374372613
-0.8882922575579887
-0.9222650475740236
-1.1911252515910835
-6.199828388786936
-1.208278969051631
-0.1999806024909728
-1.225
-1.2333333333333334
-1.2416666666666667
-0.2333333333333333
-1.2583333333333333
-1.2666666666666666
-1.275
-1.2833333333333332
-3.520833333333333
-0.5583333333333333
-0.5625
-0.7328639368192701
-0.6987805426446418
0.3540128796151051
-0.6202550878686244
-0.5826970529098827
0.4349913542290253
-0.5944389158685083
-0.6446714330824932
-5.605557402108167
-0.6023833090698151
-0.6147650043916493
0.4146645464350002
-0.616506539331387
0.4052845728877245
-0.6285571666553823
-5.618890196948317
-0.6193138498192267
-0.6252354574371553
-0.63921213313672
-0.6441030379361355
-0.65
-0.6541666666666667
-0.6583333333333333
0.3541666666666667
-0.6666666666666666
0.3458333333333332
-5.0
0.0
0.0
0.8448901137629033
-0.1442505419583575
0.0
0.0
0.0
-0.5
-0.218906722225643
-0.1918303458386518
-3.95
1.0166666666666666
0.0
0.0
0.0
1.0166666666666666
0.0
-5.0
-0.0905957785559901
-0.1014226139290314
1.8629939424102608
-0.2345094296451154
-0.5033870624236778
-0.5083142668207341
-0.5124908305193895
-0.5166666666666667
0.4958333333333333
-0.525
-4.5125
-0.5333333333333333
-0.5375
0.475
0.4708333333333334
-0.55
-0.0375
-0.713065640928091
0.4845804976808284
-1.059125390032016
-1.0344043694053329
-4.997214299282819
-0.9951857515518452
0.0039359724033494
-1.5726564491704769
-0.1610509418691875
-0.2863832545966826
-1.2849928535311663
-1.5179946834479103
-1.99936472651486
-1.7496483108026155
-2.135717125211778
-7.195411884185653
-2.47400033071713
-2.495785639650765
-2.5166591402808622
-2.5374954282771167
-1.5416638742704571
